long,lat,telefono,objeto,calle_nombre,calle_altura,calle_cruce,barrio,comuna,codigo_postal,codigo_postal_argentino
-58.49178103402,-34.6322329690173,46717400,FARMACIA,AV CARRASCO,464.0,AV CARRASCO,Velez Sarsfield,Comuna 10,1407,C1407AVH
-58.3828061689298,-34.6024190934945,43823422,FARMACIA,LAVALLE,1127.0,LAVALLE,San Nicolas,Comuna 1,1048,C1048AAC
-58.4503025060022,-34.5798613571982,45531118,FARMACIA,DELGADO,599.0,DELGADO,Colegiales,Comuna 13,1426,C1426BDE
-58.4579256805324,-34.5782312351196,45547049,FARMACIA,AV ALVAREZ THOMAS,1175.0,AV ALVAREZ THOMAS,Colegiales,Comuna 13,1427,C1427CCL
-58.3729016443336,-34.6162094478685,43002556,FARMACIA,BOLIVAR,716.0,BOLIVAR,San Telmo,Comuna 1,1066,C1066AAP
-58.4736002965019,-34.6857389564325,46059797 46055018,FARMACIA,AV FERNANDEZ DE LA CRUZ,6245.0,AV FERNANDEZ DE LA CRUZ,Villa Riachuelo,Comuna 8,1439,C1439CPB
-58.4585502866185,-34.5605161063362,,FARMACIA,AV OLAZABAL,2420.0,AV OLAZABAL,Belgrano,Comuna 13,1428,C1428DHT
-58.3928360309163,-34.601840677509,,FARMACIA,AV CALLAO,602.0,AV CALLAO,Balvanera,Comuna 3,1022,C1022AAT
-58.376768574164,-34.6035840748938,43221229,FARMACIA,AV CORRIENTES,702.0,AV CORRIENTES,San Nicolas,Comuna 1,1043,C1043AAU
-58.4577101665164,-34.6045021131072,45881778,FARMACIA,AV SAN MARTIN.,2159.0,AV SAN MARTIN.,Villa Crespo,Comuna 15,1416,C1416CRJ
-58.4638518218179,-34.6029313163918,45865111,FARMACIA,AV SAN MARTIN,2711.0,AV SAN MARTIN,Paternal,Comuna 15,1416,C1416CSC
-58.4527058316454,-34.6057996050273,51951140,FARMACIA,AV SAN MARTIN,1673.0,AV SAN MARTIN,Villa Crespo,Comuna 15,1416,C1416CRE
-58.4602850831698,-34.6038370511464,45835514,FARMACIA,AV SAN MARTIN,2311.0,AV SAN MARTIN,Paternal,Comuna 15,1416,C1416CRL
-58.3766023393262,-34.5994821584858,43263636,FARMACIA,MAIPU,745.0,MAIPU,San Nicolas,Comuna 1,1006,C1006ACI
-58.3934382838156,-34.6143063768946,49415752,FARMACIA,COMBATE DE LOS POZOS,433.0,COMBATE DE LOS POZOS,Balvanera,Comuna 3,1080,C1080AAE
-58.4697412143303,-34.6246414429875,46127724,FARMACIA,DR. JUAN F. ARANGUREN,2736.0,DR. JUAN F. ARANGUREN,Flores,Comuna 7,1406,C1406FWZ
-58.4139435985939,-34.6125843547683,48620363,FARMACIA,HIPOLITO YRIGOYEN,3331.0,HIPOLITO YRIGOYEN,Almagro,Comuna 5,1208,C1208ABA
-58.4098157555016,-34.6248796936713,49327367,FARMACIA,AV SAN JUAN,3162.0,AV SAN JUAN,San Cristobal,Comuna 3,1233,C1233ABO
-58.3864047447302,-34.5920816834139,48144815,FARMACIA,PARERA,57.0,PARERA,Retiro,Comuna 1,1014,C1014ABA
-58.4685706067073,-34.6177508317795,,FARMACIA,AV GAONA,3050.0,AV GAONA,Flores,Comuna 7,1416,C1416DSS
-58.4628749641502,-34.5781803966567,45515204,FARMACIA,AV ALVAREZ THOMAS,1475.0,AV ALVAREZ THOMAS,Villa Ortuzar,Comuna 15,1427,C1427CDB
-58.3902156543872,-34.6068608811438,43812001 fax 43826167,FARMACIA,TENIENTE GENERAL JUAN D PERON,1670.0,TENIENTE GENERAL JUAN D PERON,San Nicolas,Comuna 1,1037,C1037ACF
-58.411914951679,-34.5802193392791,48020334,FARMACIA,CABELLO,3701.0,CABELLO,Palermo,Comuna 14,1425,C1425APO
-58.4534665278748,-34.638747389486,,FARMACIA,AV EVA PERON,2300.0,AV EVA PERON,Flores,Comuna 7,1406,C1406HMX
-58.4211327723368,-34.6065895543311,49833287,FARMACIA,AV MEDRANO,351.0,AV MEDRANO,Almagro,Comuna 5,1179,C1179AAE
-58.4640526298877,-34.5783876480014,45557511,FARMACIA,AV ALVAREZ THOMAS,1555.0,AV ALVAREZ THOMAS,Villa Ortuzar,Comuna 15,1427,C1427CDC
-58.4520526243171,-34.5622704275765,47849962,FARMACIA,SUCRE,2092.0,SUCRE,Belgrano,Comuna 13,1428,C1428DVJ
-58.5106295584144,-34.5916165218841,45730288,FARMACIA,AV SAN MARTIN,6899.0,AV SAN MARTIN,Villa Devoto,Comuna 11,1419,C1419ICF
-58.5116286060358,-34.6003472601139,45039146,FARMACIA,AV CHIVILCOY,3894.0,AV CHIVILCOY,Villa Devoto,Comuna 11,1419,C1419BDH
-58.3711510310513,-34.6052192399183,52757000,FARMACIA,25 DE MAYO,222.0,25 DE MAYO,San Nicolas,Comuna 1,1002,C1002ABF
-58.3756076009979,-34.618989258439,43626127,FARMACIA,CHACABUCO,940.0,CHACABUCO,San Telmo,Comuna 1,1069,C1069AAT
-58.4094703329286,-34.5927255514521,48211114,FARMACIA,CHARCAS,3099.0,CHARCAS,Recoleta,Comuna 2,1425,C1425BMK
-58.3919725468125,-34.6057318124541,43714844,FARMACIA,AV CALLAO,299.0,AV CALLAO,San Nicolas,Comuna 1,1022,C1022AAC
-58.4640393489108,-34.6032609972623,,FARMACIA,AV SAN MARTIN,2724.0,AV SAN MARTIN,Villa Gral. Mitre,Comuna 11,1416,C1416CSP
-58.3999983182836,-34.5965978745995,,FARMACIA,AZCUENAGA,1009.0,AZCUENAGA,Recoleta,Comuna 2,1115,C1115AAE
-58.4042533209466,-34.6171912619357,,FARMACIA,AV JUJUY,601.0,AV JUJUY,Balvanera,Comuna 3,1229,C1229ABB
-58.3744016566423,-34.6408879800251,,FARMACIA,MONTES DE OCA,1109.0,MONTES DE OCA,Barracas,Comuna 4,1270,C1270AAL
-58.4287435777599,-34.6163448913442,,FARMACIA,LA PLATA,96.0,LA PLATA,Almagro,Comuna 5,1184,C1184AAN
-58.3755614907741,-34.6066966782975,,FARMACIA,ROQUE SAENZ PEÑA,609.0,ROQUE SAENZ PEÑA,San Nicolas,Comuna 1,1035,C1035AAB
-58.4221300321224,-34.6322205390489,,FARMACIA,AV J. DE GARAY,4144.0,AV J. DE GARAY,Boedo,Comuna 5,1256,C1256ABX
-58.3909936850612,-34.6032713119878,,FARMACIA,LAVALLE,1702.0,LAVALLE,San Nicolas,Comuna 1,1048,C1048AAP
-58.4609967841628,-34.5567972167599,,FARMACIA,AV CABILDO,2685.0,AV CABILDO,Belgrano,Comuna 13,1428,C1428AAI
-58.4273790134682,-34.5780962654003,,FARMACIA,AV SANTA FE,4800.0,AV SANTA FE,Palermo,Comuna 14,1425,C1425BHW
-58.4563856514343,-34.6263627016887,,FARMACIA,AV RIVADAVIA,6379.0,AV RIVADAVIA,Flores,Comuna 7,1406,C1406GLG
-58.402570604318,-34.6088332863784,,FARMACIA,BARTOLOME MITRE,2542.0,BARTOLOME MITRE,Balvanera,Comuna 3,1039,C1039AAP
-58.4428062487344,-34.6107084900165,,FARMACIA,HONORIO PUEYRREDON,801.0,HONORIO PUEYRREDON,Caballito,Comuna 6,1405,C1405BAF
-58.4417748152232,-34.5927755799224,48555263,FARMACIA,AV JUAN B. JUSTO,2291.0,AV JUAN B. JUSTO,Villa Crespo,Comuna 15,1414,C1414CWL
-58.4774469900596,-34.5760774735596,45213788,FARMACIA,AV ALVAREZ THOMAS,2600.0,AV ALVAREZ THOMAS,Villa Urquiza,Comuna 12,1431,C1431FOP
-58.4823586497502,-34.5766456120934,45210657,FARMACIA,AV TRIUNVIRATO,4381.0,AV TRIUNVIRATO,Villa Urquiza,Comuna 12,1431,C1431FBG
-58.4350034287819,-34.6211490544745,49034953,FARMACIA,AV JOSE MARIA MORENO,300.0,AV JOSE MARIA MORENO,Caballito,Comuna 6,1424,C1424AAP
-58.4321558657414,-34.6415187104931,49252461 49239613 49249624,FARMACIA,AV COBO,1189.0,AV COBO,Parque Chacabuco,Comuna 7,1424,C1424DEG
-58.4625698607023,-34.6152587475788,45813514/20,FARMACIA,AV GAONA,2570.0,AV GAONA,Flores,Comuna 7,1416,C1416DSN
-58.5161380949718,-34.5899577816076,45050810,FARMACIA,AV SAN MARTIN,7277.0,AV SAN MARTIN,Villa Devoto,Comuna 11,1419,C1419ICJ
-58.372146555599,-34.6304356478456,430730164 3073021,FARMACIA,PIEDRAS,1960.0,PIEDRAS,Barracas,Comuna 4,1140,C1140ABP
-58.361656347704,-34.6289294583835,43620561,FARMACIA,,,,,,,
-58.4244785436659,-34.6074194826752,49816733 48665000,FARMACIA,POTOSI,4100.0,POTOSI,Almagro,Comuna 5,1199,C1199ACH
-58.4219872376554,-34.5979027626553,48665000,FARMACIA,AV CORDOBA,3902.0,AV CORDOBA,Almagro,Comuna 5,1188,C1188AAS
-58.4079868475017,-34.5910667683176,48230359 48255868,FARMACIA,AV SANTA FE,3000.0,AV SANTA FE,Recoleta,Comuna 2,1425,C1425BGR
-58.4235860331664,-34.5811261000913,47737004,FARMACIA,URIARTE,2436.0,URIARTE,Palermo,Comuna 14,1425,C1425FNJ
-58.44014107789,-34.6056602750628,,FARMACIA,AV ANGEL GALLARDO,677.0,AV ANGEL GALLARDO,Villa Crespo,Comuna 15,1405,C1405DJG
-58.3997688262829,-34.5942793339304,48227200,FARMACIA,AZCUENAGA,1188.0,AZCUENAGA,Recoleta,Comuna 2,1115,C1115AAH
-58.4591090261947,-34.5552642158525,47823112,FARMACIA,MANUEL UGARTE,2168.0,MANUEL UGARTE,Belgrano,Comuna 13,1428,C1428BSF
-58.3825168610955,-34.6089439365543,3831926 3848214,FARMACIA,AV DE MAYO,1129.0,AV DE MAYO,Monserrat,Comuna 1,1085,C1085ABB
-58.3825081699512,-34.6027220278223,43823971,FARMACIA,LAVALLE,1118.0,LAVALLE,San Nicolas,Comuna 1,1048,C1048AAD
-58.3872545259386,-34.6117919967401,,FARMACIA,,,,Monserrat,Comuna 1,1110,C1110AAF
-58.406562067009,-34.6046052173081,48660294,FARMACIA,AV CORRIENTES,2890.0,AV CORRIENTES,Balvanera,Comuna 3,1193,C1193AAN
-58.4135438959811,-34.6128443827079,48619869,FARMACIA,HIPOLITO YRIGOYEN,3312.0,HIPOLITO YRIGOYEN,Almagro,Comuna 5,1208,C1208ABN
-58.4897884121323,-34.6282979203955,46718525 46744001,FARMACIA,AV SEGUROLA,738.0,AV SEGUROLA,Velez Sarsfield,Comuna 10,1407,C1407ANN
-58.4124358920156,-34.5793091666947,48020358 48090070 48090071,FARMACIA,ARABE SIRIA,3193.0,ARABE SIRIA,Palermo,Comuna 14,1425,C1425EYM
-58.3872860885318,-34.5994937813721,43733644/4475,FARMACIA,AV CORDOBA,1432.0,AV CORDOBA,San Nicolas,Comuna 1,1055,C1055AAR
-58.5237113135263,-34.614793802637,45688216,FARMACIA,AV LOPE DE VEGA,2965.0,AV LOPE DE VEGA,Villa Devoto,Comuna 11,1417,C1417CPB
-58.5285624184416,-34.6164282528256,46421885,FARMACIA,AV BEIRO FRANCISCO,5601.0,AV BEIRO FRANCISCO,Villa Real,Comuna 10,1419,C1419IAF
-58.4594806603256,-34.5681244517598,47882770,FARMACIA,LA PAMPA,2978.0,LA PAMPA,Belgrano,Comuna 13,1428,C1428EBB
-58.4664980785033,-34.5989119578746,45849300 int 219,FARMACIA,TRELLES,2596.0,TRELLES,Paternal,Comuna 15,1416,C1416BSD
-58.3960235836814,-34.6057370267693,49514725,FARMACIA,SARMIENTO,2057.0,SARMIENTO,Balvanera,Comuna 3,1044,C1044AAE
-58.5057289629442,-34.5721432865486,,FARMACIA,AV DE LOS CONSTITUYENTES,6020.0,AV DE LOS CONSTITUYENTES,Villa Pueyrredon,Comuna 12,1431,C1431EZY
-58.4883497313288,-34.5456175849052,51976426/6028/6079,FARMACIA,VEDIA,3626.0,VEDIA,Saavedra,Comuna 12,1430,C1430DAH
-58.389947434277,-34.5915163554249,48122960 fax 48114023,FARMACIA,VICENTE LOPEZ,1701.0,VICENTE LOPEZ,Recoleta,Comuna 2,1018,C1128ACA
-58.4790843700687,-34.6582890604831,46836707,FARMACIA,AV EVA PERON,4940.0,AV EVA PERON,Villa Lugano,Comuna 8,1439,C1439BSN
-58.5245372304212,-34.6391828494401,46410907,FARMACIA,AV RIVADAVIA,11362.0,AV RIVADAVIA,Liniers,Comuna 9,1408,C1408ABN
-58.502777990836,-34.6644780693344,,FARMACIA,AV DE LOS CORRALES,6801.0,AV DE LOS CORRALES,Mataderos,Comuna 9,1440,C1440BBE
-58.4755348428904,-34.6772306192289,46019969,FARMACIA,AV RIESTRA,5701.0,AV RIESTRA,Villa Lugano,Comuna 8,1439,C1439BYI
-58.4751890063058,-34.6858173906941,46053010,FARMACIA,CHILAVERT,6364.0,CHILAVERT,Villa Riachuelo,Comuna 8,1439,C1439CLX
-58.3860774963322,-34.6062364821533,41249966,FARMACIA,TENIENTE GENERAL JUAN D PERON,1379.0,TENIENTE GENERAL JUAN D PERON,San Nicolas,Comuna 1,1038,C1038ABA
-58.4008097081991,-34.628478754937,43084006,FARMACIA,AV J. DE GARAY,2565.0,AV J. DE GARAY,San Cristobal,Comuna 3,1256,C1256AAH
-58.4051881676231,-34.607841619386,49528065 fax 49512012,FARMACIA,TENIENTE GENERAL JUAN D PERON,2740.0,TENIENTE GENERAL JUAN D PERON,Balvanera,Comuna 3,1040,C1040AAT
-58.375275456005,-34.6116885094746,43451151,FARMACIA,MORENO,636.0,MORENO,Monserrat,Comuna 1,1091,C1091AAN
-58.402226520606,-34.606916272713,49519903,FARMACIA,LARREA,252.0,LARREA,Balvanera,Comuna 3,1030,C1030AAF
-58.3832006954415,-34.607238101305,463262673,FARMACIA,BARTOLOME MITRE,1177.0,BARTOLOME MITRE,San Nicolas,Comuna 1,1036,C1036AAU
-58.3921453426912,-34.6113421220832,43747273,FARMACIA,ADOLFO ALSINA,1801.0,ADOLFO ALSINA,Balvanera,Comuna 3,1090,C1090AAA
-58.3968082903475,-34.6031596963127,43754445,FARMACIA,LAVALLE,2099.0,LAVALLE,Balvanera,Comuna 3,1051,C1051ABE
-58.400820594059,-34.6096408366918,4952330,FARMACIA,AV RIVADAVIA,2431.0,AV RIVADAVIA,Balvanera,Comuna 3,1034,C1034ACD
-58.3904729422636,-34.6139095054341,43819140,FARMACIA,AV BELGRANO,1702.0,AV BELGRANO,Monserrat,Comuna 1,1093,C1093AAS
-58.5055632231733,-34.5935080441465,45729941,FARMACIA,AV SAN MARTIN,6473.0,AV SAN MARTIN,Villa Devoto,Comuna 11,1419,C1419ICB
-58.4881015695852,-34.5732194133908,45210036,FARMACIA,AV TRIUNVIRATO,4900.0,AV TRIUNVIRATO,Villa Urquiza,Comuna 12,1431,C1431FCO
-58.4127305000656,-34.5895328607199,48290200,FARMACIA,GUEMES,3500.0,GUEMES,Palermo,Comuna 14,1425,C1425BKL
-58.3935062502422,-34.5946555126945,48117998,FARMACIA,ARENALES,1813.0,ARENALES,Recoleta,Comuna 2,1124,C1124AAA
-58.3881372366236,-34.591646280507,48135884,FARMACIA,GUIDO,1602.0,GUIDO,Recoleta,Comuna 2,1016,C1016AAD
-58.441795674159,-34.6204538757034,49023333,FARMACIA,AV RIVADAVIA,5415.0,AV RIVADAVIA,Caballito,Comuna 6,1424,C1424CEJ
-58.4393359009375,-34.614782969126,49036410 49035500,FARMACIA,AVELLANEDA,590.0,AVELLANEDA,Caballito,Comuna 6,1405,C1405CNS
-58.4022624834181,-34.5937511116215,48243780 48251000 48226003 48243177,FARMACIA,AV PUEYRREDON,1460.0,AV PUEYRREDON,Recoleta,Comuna 2,1118,C1118AAR
-58.4061197905968,-34.6126355847166,49570736,FARMACIA,A ALSINA,2842.0,A ALSINA,Balvanera,Comuna 3,1207,C1207AAB
-58.4734714927344,-34.6861404306831,46058881 46042577,FARMACIA,F.F. DE LA CRUZ AV,6290.0,F.F. DE LA CRUZ AV,Villa Riachuelo,Comuna 8,1439,C1439CPO
-58.5116737627914,-34.6584574235378,46863842,FARMACIA,JUAN B. ALBERDI AV,6901.0,JUAN B. ALBERDI AV,Mataderos,Comuna 9,1440,C1440ABH
-58.3916817913841,-34.5963983248996,48151105,FARMACIA,RODRIGUEZ PEÑA,1069.0,RODRIGUEZ PEÑA,Recoleta,Comuna 2,1020,C1020ADU
-58.4166349845277,-34.6221081822462,49311675,FARMACIA,AV BOEDO,783.0,AV BOEDO,Boedo,Comuna 5,1218,C1218AAD
-58.4636977840796,-34.6308046321716,46137171,FARMACIA,PEDERNERA,119.0,PEDERNERA,Flores,Comuna 7,1406,C1406EEC
-58.4689232714847,-34.6020450287759,45822740 5857072,FARMACIA,AV SAN MARTIN,3200.0,AV SAN MARTIN,Villa Gral. Mitre,Comuna 11,1416,C1416CST
-58.3965429833365,-34.5877506493828,45116623,FARMACIA,AV LAS HERAS,2273.0,AV LAS HERAS,Recoleta,Comuna 2,1127,C1127AAE
-58.4768728585413,-34.676453368423,46013100,FARMACIA,SOMELLERA,5725.0,SOMELLERA,Villa Lugano,Comuna 8,1439,C1439AAS
-58.4938725421476,-34.6133141810644,46398445/46,FARMACIA,AV ALVAREZ JONTE,3721.0,AV ALVAREZ JONTE,Villa Del Parque,Comuna 11,1407,C1407GOE
-58.4018226521195,-34.596438148539,49622442 fax 49626548,FARMACIA,MARCELO T. DE ALVEAR,2408.0,MARCELO T. DE ALVEAR,Recoleta,Comuna 2,1122,C1122AAN
-58.422303462608,-34.5810364067488,47754446,FARMACIA,AV SANTA FE,4228.0,AV SANTA FE,Palermo,Comuna 14,1425,C1425BHR
-58.3921310399518,-34.6035640946616,43730283,FARMACIA,AV CALLAO,477.0,AV CALLAO,San Nicolas,Comuna 1,1022,C1022AAE
-58.3920002419009,-34.6118425812618,43729205,FARMACIA,AV ENTRE RIOS,205.0,AV ENTRE RIOS,Balvanera,Comuna 3,1079,C1079ABC
-58.4087412072446,-34.5944427521557,48228000,FARMACIA,MANSILLA,2981.0,MANSILLA,Recoleta,Comuna 2,1425,C1425BPI
-58.4005805770688,-34.5997302364452,49517728,FARMACIA,AV CORDOBA,2348.0,AV CORDOBA,Balvanera,Comuna 3,1120,C1120AAS
-58.4263917840719,-34.5738471175917,47732988 47732862 47760236,FARMACIA,AV CERVINO,4860.0,AV CERVINO,,,,
-58.4228364268829,-34.5837388561099,48311551,FARMACIA,CHARCAS,4299.0,CHARCAS,Palermo,Comuna 14,1425,C1425BNI
-58.4009587212779,-34.5918988319044,45119570,FARMACIA,AV PUEYRREDON,1673.0,AV PUEYRREDON,Recoleta,Comuna 2,1118,C1118AAG
-58.5143833702724,-34.6641272540983,,FARMACIA,AV GRAL PAZ,12950.0,AV GRAL PAZ,Mataderos,Comuna 9,1440,C1440FJV
-58.4245426318135,-34.6349053871231,,FARMACIA,AV LA PLATA,1702.0,AV LA PLATA,Boedo,Comuna 5,1250,C1250AAU
-58.4026375001418,-34.5746274924802,,FARMACIA,JERONIMO SALGUERO,3345.0,JERONIMO SALGUERO,Palermo,Comuna 14,1425,C1425DFE
-58.5271685473428,-34.6393852134593,46410055 46441251 46440962 46441250 46440055,FARMACIA,AV RIVADAVIA,11552.0,AV RIVADAVIA,Liniers,Comuna 9,1408,C1408ABP
-58.4671866321951,-34.6302745439545,46114764,FARMACIA,AV RIVADAVIA,7222.0,AV RIVADAVIA,Flores,Comuna 7,1406,C1406GMP
-58.3605753802569,-34.631825109235,43620880,FARMACIA,BENITO PEREZ GALDOS,388.0,BENITO PEREZ GALDOS,Boca,Comuna 4,1155,C1155AGH
-58.3874024124948,-34.6144492579349,43837161,FARMACIA,,,,Monserrat,Comuna 1,1110,C1110AAJ
-58.3918002026712,-34.6083852485819,,FARMACIA,AV CALLAO,45.0,AV CALLAO,San Nicolas,Comuna 1,1022,C1022AAA
-58.4223484848623,-34.6212289639216,49312908,FARMACIA,AV INDEPENDENCIA,4001.0,AV INDEPENDENCIA,Almagro,Comuna 5,1226,C1226AAF
-58.4833164257857,-34.6087046890065,,FARMACIA,AV NAZCA,2301.0,AV NAZCA,Villa Del Parque,Comuna 11,1416,C1416ASM
-58.3887705443596,-34.6339441656684,43046813,FARMACIA,AV CASEROS,1902.0,AV CASEROS,Barracas,Comuna 4,1152,C1152ABP
-58.5135283068545,-34.6485816535263,46416014,FARMACIA,ACASSUSO,6392.0,ACASSUSO,Liniers,Comuna 9,1408,C1408FDZ
-58.4767991068171,-34.675831904692,46019669,FARMACIA,MURGUIONDO,4064.0,MURGUIONDO,Villa Lugano,Comuna 8,1439,C1439FQX
-58.4998021157006,-34.6376646597801,46019969,FARMACIA,AV RIVADAVIA,9626.0,AV RIVADAVIA,Villa Luro,Comuna 10,1407,C1407DZS
-58.4091774513906,-34.6178630466138,49561027,FARMACIA,GRAL. URQUIZA,624.0,GRAL. URQUIZA,Balvanera,Comuna 3,1221,C1221ADD
-58.4062730590294,-34.6556617637856,49116104,FARMACIA,PEPIRI,1501.0,PEPIRI,Nueva Pompeya,Comuna 4,1437,C1437EJM
-58.4520290672448,-34.5665080184887,45111245,FARMACIA,AV CABILDO,1566.0,AV CABILDO,Colegiales,Comuna 13,1426,C1426ABP
-58.3792545250364,-34.5991353157315,43226856 43226843,FARMACIA,AV CORDOBA,876.0,AV CORDOBA,San Nicolas,Comuna 1,1054,C1054AAU
-58.4003201643862,-34.5844023644818,48025563,FARMACIA,AV LAS HERAS,2699.0,AV LAS HERAS,Recoleta,Comuna 2,1425,C1425ASD
-58.4106992910389,-34.6038229852039,48664683,FARMACIA,AV CORRIENTES,3247.0,AV CORRIENTES,Balvanera,Comuna 3,1193,C1193AAE
-58.3898229968935,-34.5950417952351,48164290,FARMACIA,MONTEVIDEO,1183.0,MONTEVIDEO,Recoleta,Comuna 2,1019,C1019ABW
-58.4574113602694,-34.6128698073212,45868770,FARMACIA,AV GAONA,2197.0,AV GAONA,Caballito,Comuna 6,1416,C1416DRJ
-58.4033479625752,-34.5966960871519,49643415,FARMACIA,AV PUEYRREDON,1184.0,AV PUEYRREDON,Recoleta,Comuna 2,1118,C1118AAO
-58.397963350385,-34.6094214594827,,FARMACIA,AV RIVADAVIA,2215.0,AV RIVADAVIA,Balvanera,Comuna 3,1034,
-58.3744007911177,-34.6385557281253,,FARMACIA,MONTES DE OCA,898.0,MONTES DE OCA,Barracas,Comuna 4,1270,C1270AAV
-58.387631986488,-34.5991511669305,,FARMACIA,AV CORDOBA,1467.0,AV CORDOBA,Recoleta,Comuna 2,1055,C1055AAE
-58.4382941295303,-34.5654550704096,,FARMACIA,AV OLLEROS,1802.0,AV OLLEROS,Palermo,Comuna 14,1426,C1426CRH
-58.4435961928729,-34.5626336058259,,FARMACIA,AV LUIS MARIA CAMPOS,1501.0,AV LUIS MARIA CAMPOS,Belgrano,Comuna 13,1426,C1426BPA
-58.4455401481424,-34.569840394345,,FARMACIA,AV CABILDO,868.0,AV CABILDO,Colegiales,Comuna 13,1426,C1426AAV
-58.4547481854251,-34.5646048398453,,FARMACIA,AV CABILDO,1840.0,AV CABILDO,Belgrano,Comuna 13,1428,C1428AAN
-58.4284733292661,-34.6145566423783,,FARMACIA,AV RIVADAVIA,4451.0,AV RIVADAVIA,Almagro,Comuna 5,1205,C1205AAE
-58.4200960075593,-34.6110311567017,,FARMACIA,AV RIVADAVIA,3823.0,AV RIVADAVIA,Almagro,Comuna 5,1204,C1204AAD
-58.4199754988279,-34.6034542794015,,FARMACIA,AV CORRIENTES,3920.0,AV CORRIENTES,Almagro,Comuna 5,1194,C1194AAS
-58.4680124772248,-34.6301028372177,,FARMACIA,AV RIVADAVIA,7269.0,AV RIVADAVIA,Flores,Comuna 7,1406,C1406GMC
-58.5255164041011,-34.6392721321648,,FARMACIA,AV RIVADAVIA,11420.0,AV RIVADAVIA,Liniers,Comuna 9,1408,C1408ABO
-58.4051202087547,-34.6040967612008,,FARMACIA,AV PUEYRREDON,539.0,AV PUEYRREDON,Balvanera,Comuna 3,1032,C1032ABE
-58.4587875627582,-34.5598940891883,,FARMACIA,AV CABILDO,2340.0,AV CABILDO,Belgrano,Comuna 13,1428,C1428AAS
-58.4860392380271,-34.5747828618343,,FARMACIA,AV TRIUNVIRATO,4636.0,AV TRIUNVIRATO,Villa Urquiza,Comuna 12,1431,C1431FBW
-58.4744470215369,-34.5965977331471,,FARMACIA,AV WARNES,2707.0,AV WARNES,Paternal,Comuna 15,1427,C1427DPG
-58.4563144654196,-34.6267385494055,,FARMACIA,AV RIVADAVIA,6390.0,AV RIVADAVIA,Flores,Comuna 7,1406,C1406GLT
-58.4410664915241,-34.6201529164099,,FARMACIA,AV RIVADAVIA,5375.0,AV RIVADAVIA,Caballito,Comuna 6,1424,C1424CEI
-58.4396517787533,-34.5993404181869,,FARMACIA,AV CORRIENTES,5288.0,AV CORRIENTES,Villa Crespo,Comuna 15,1414,C1414AJS
-58.4622995814449,-34.6289343614365,,FARMACIA,AV RIVADAVIA,6884.0,AV RIVADAVIA,Flores,Comuna 7,1406,C1406GLY
-58.3798510862918,-34.6022877550185,,FARMACIA,LAVALLE,919.0,LAVALLE,San Nicolas,Comuna 1,1047,C1047AAS
-58.3711176558727,-34.5993969453176,,FARMACIA,AV LEANDRO N ALEM,702.0,AV LEANDRO N ALEM,San Nicolas,Comuna 1,1001,C1001AAP
-58.3842265285716,-34.5932217012965,,FARMACIA,LIBERTAD,1279.0,LIBERTAD,Retiro,Comuna 1,1012,C1012AAY
-58.3735229375474,-34.604264251159,,FARMACIA,SARMIENTO,481.0,SARMIENTO,San Nicolas,Comuna 1,1041,C1041AAI
-58.4104836157927,-34.6106224272506,,FARMACIA,AV RIVADAVIA,3102.0,AV RIVADAVIA,Balvanera,Comuna 3,1203,C1203AAQ
-58.4245019829879,-34.6040696590673,,FARMACIA,GASCON,632.0,GASCON,Almagro,Comuna 5,1181,C1181ACL
-58.4530597338971,-34.5834119104573,,FARMACIA,AV FEDERICO LACROZE,3801.0,AV FEDERICO LACROZE,Chacarita,Comuna 15,1427,C1427EDD
-58.4680329622933,-34.6174930445099,45832998,FARMACIA,AV GAONA,3004.0,AV GAONA,Flores,Comuna 7,1416,C1416DSS
-58.3754678428263,-34.6025082650212,,FARMACIA,FLORIDA,474.0,FLORIDA,San Nicolas,Comuna 1,1005,C1005AAJ
-58.3926958010382,-34.6046160820901,,FARMACIA,AV CORRIENTES,1820.0,AV CORRIENTES,Balvanera,Comuna 3,1045,C1045AAN
-58.494026805281,-34.6027224295511,,FARMACIA,CUENCA,2901.0,CUENCA,Villa Del Parque,Comuna 11,1417,C1417AAO
-58.5025138313127,-34.6513191448784,48213000,FARMACIA,AV JUAN B. ALBERDI,5801.0,AV JUAN B. ALBERDI,Mataderos,Comuna 9,1440,C1440AAJ
-58.3711896797056,-34.6216728462512,,FARMACIA,DEFENSA,1200.0,DEFENSA,San Telmo,Comuna 1,1065,C1065AAV
-58.3670402075564,-34.602641632832,,FARMACIA,ALICIA MOREAU DE JUSTO,350.0,ALICIA MOREAU DE JUSTO,Puerto Madero,Comuna 1,1107,C1107AAF
-58.4159240307124,-34.6390786215227,,FARMACIA,AV CASEROS,3600.0,AV CASEROS,Nueva Pompeya,Comuna 4,1263,C1263AAR
-58.3752714424319,-34.6066660525577,,FARMACIA,FLORIDA,118.0,FLORIDA,San Nicolas,Comuna 1,1005,C1005AAD
-58.3915916095594,-34.6113438558892,,FARMACIA,AV ENTRE RIOS,196.0,AV ENTRE RIOS,Monserrat,Comuna 1,1079,C1079ABO
-58.3877234778878,-34.605485568776,,FARMACIA,SARMIENTO,1490.0,SARMIENTO,San Nicolas,Comuna 1,1042,C1042ABB
-58.3830790457794,-34.6134003586275,,FARMACIA,AV BELGRANO,1200.0,AV BELGRANO,Monserrat,Comuna 1,1092,C1092AAY
